#,Latency steering,Period steering,Latency velocity,Period velocity
777,38983680,75368468,-1,-1
778,-1,-1,1733238026474743552,180277155
779,32764672,173785346,-1,-1
780,-1,-1,1733238026512137216,37393587
781,32227584,37317719,-1,-1
782,-1,-1,1733238026530222848,118085561
783,32900608,118437539,-1,-1
784,-1,-1,1733238026567515136,37291878
785,33766144,38726270,-1,-1
786,-1,-1,1733238026593519104,226003906
787,34713088,224447893,-1,-1
788,-1,-1,1733238026689221888,145702446
789,38269952,150054623,-1,-1
790,-1,-1,1733238026742639872,153417813
791,35699968,152041175,-1,-1
792,-1,-1,1733238026786917376,144277436
793,32652800,142599446,-1,-1
794,-1,-1,1733238026780870912,143953350
795,32784640,145634319,-1,-1
796,-1,-1,1733238026847476480,116605543
797,34199296,114515037,-1,-1
798,-1,-1,1733238026857282560,59805956
799,31633408,57821208,-1,-1
800,-1,-1,1733238026893572096,36289422
801,32721152,38036412,-1,-1
802,-1,-1,1733238026932211968,138639851
803,30802688,136618332,-1,-1
804,-1,-1,1733238026963299328,131086833
805,31011328,132708290,-1,-1
806,-1,-1,1733238027003423744,40124316
807,37895168,42764198,-1,-1
808,-1,-1,1733238027050441216,147017538
809,33507072,143247716,-1,-1
810,-1,-1,1733238027083454976,133013413
811,32834048,133927055,-1,-1
812,-1,-1,1733238027121382144,37927105
813,40958720,46008217,-1,-1
814,-1,-1,1733238027152696832,131314574
815,32713472,123502181,-1,-1
816,-1,-1,1733238027207348224,254651305
817,32885504,255414701,-1,-1
818,-1,-1,1733238027250940928,193592378
819,23888896,192491850,-1,-1
820,-1,-1,1733238027262646016,61704964
821,29395456,61659006,-1,-1
822,-1,-1,1733238027327599872,114953632
823,32334592,114849271,-1,-1
824,-1,-1,1733238027313283584,35683536
825,30640640,36131823,-1,-1
826,-1,-1,1733238027350052864,86768992
827,19357440,86465190,-1,-1
828,-1,-1,1733238027391628032,41574852
829,33876992,38881989,-1,-1
830,-1,-1,1733238027449790208,158162060
831,37846784,166469377,-1,-1
832,-1,-1,1733238027469975040,120184494
833,31385856,114307730,-1,-1
834,-1,-1,1733238027474923264,54947857
835,31037184,55376445,-1,-1
836,-1,-1,1733238027485642752,110719524
837,30363904,111081671,-1,-1
838,-1,-1,1733238027548179200,112536390
839,30901248,112157299,-1,-1
840,-1,-1,1733238027535119872,36940226
841,31922944,36905730,-1,-1
842,-1,-1,1733238027596701440,111663055
843,30890240,111709893,-1,-1
844,-1,-1,1733238027625391360,128607957
845,19491840,128713808,-1,-1
846,-1,-1,1733238027662184960,36793125
847,32005120,36774948,-1,-1
848,-1,-1,1733238027692678912,130493820
849,33479936,126111896,-1,-1
850,-1,-1,1733238027665772800,23093785
851,23644672,28022880,-1,-1
852,-1,-1,1733238027709323008,143549865
853,17443840,143436275,-1,-1
854,-1,-1,1733238027772530176,63206984
855,32701952,64116422,-1,-1
856,-1,-1,1733238027805745152,133214792
857,31955712,132748387,-1,-1
858,-1,-1,1733238027834320384,128575113
859,30858496,127560415,-1,-1
860,-1,-1,1733238027872206848,37886370
861,44932096,49919300,-1,-1
862,-1,-1,1733238027938647040,216439973
863,35698944,207287197,-1,-1
864,-1,-1,1733238027991751936,153104709
865,36715520,155522601,-1,-1
866,-1,-1,1733238028038837760,147085750
867,39664128,147589455,-1,-1
868,-1,-1,1733238028033279488,144441411
869,31065856,139360666,-1,-1
870,-1,-1,1733238028095106304,111826899
871,33050368,113094200,-1,-1
872,-1,-1,1733238028162570752,167464471
873,32797696,167276553,-1,-1
874,-1,-1,1733238028180491264,67919940
875,42759936,77873854,-1,-1
876,-1,-1,1733238028214000896,133509861
877,33814784,123533797,-1,-1
878,-1,-1,1733238028244600320,130598800
879,33349120,129104238,-1,-1
880,-1,-1,1733238028255872512,111271979
881,30833152,110987781,-1,-1
882,-1,-1,1733238028291980800,36108055
883,32723968,37814373,-1,-1
884,-1,-1,1733238028328012544,136031790
885,33492992,133918936,-1,-1
886,-1,-1,1733238028354853376,126840477
887,31787264,127346298,-1,-1
888,-1,-1,1733238028391942912,137089425
889,33033728,136745125,-1,-1
890,-1,-1,1733238028423086848,131143668
891,30854912,131437053,-1,-1
892,-1,-1,1733238028494537472,271450777
893,30844416,270990548,-1,-1
894,-1,-1,1733238028514022144,119484405
895,32731648,119641330,-1,-1
896,-1,-1,1733238028579543040,115520836
897,33676800,115561724,-1,-1
898,-1,-1,1733238028552575232,23032066
899,16577536,23174637,-1,-1
900,-1,-1,1733238028637806848,185231194
901,33298176,187316004,-1,-1
902,-1,-1,1733238028671454720,133647928
903,32090624,132793180,-1,-1
904,-1,-1,1733238028693774592,222319695
905,33747456,221038213,-1,-1
906,-1,-1,1733238028754272256,110497551
907,34714624,110578240,-1,-1
908,-1,-1,1733238028723446272,19173640
909,17883136,22048102,-1,-1
910,-1,-1,1733238028788714240,115267938
911,35610112,114485206,-1,-1
912,-1,-1,1733238028801905664,63191130
913,32707328,61157410,-1,-1
914,-1,-1,1733238028838376448,36470768
915,32829440,37799553,-1,-1
916,-1,-1,1733238028875375616,136998924
917,33989376,137773713,-1,-1
918,-1,-1,1733238028912232704,136856900
919,34877440,135513371,-1,-1
920,-1,-1,1733238028931951872,119718806
921,30809856,118604741,-1,-1
922,-1,-1,1733238028916616704,34664954
923,42196224,47345045,-1,-1
924,-1,-1,1733238028969346816,102729835
925,30889728,90447673,-1,-1
926,-1,-1,1733238029006902784,37555864
927,42995456,48120860,-1,-1
928,-1,-1,1733238029038189312,131285957
929,31340544,120951413,-1,-1
930,-1,-1,1733238029050572800,112383332
931,30852096,112123079,-1,-1
932,-1,-1,1733238029088484864,37911833
933,44913664,49937115,-1,-1
934,-1,-1,1733238029126271232,137786148
935,37409792,128124127,-1,-1
936,-1,-1,1733238029138772736,112501629
937,30896896,110104262,-1,-1
938,-1,-1,1733238029177019904,38246807
939,47833088,52813545,-1,-1
940,-1,-1,1733238029205338624,128318643
941,31966208,113881518,-1,-1
942,-1,-1,1733238029221036800,115698080
943,30899968,115563110,-1,-1
944,-1,-1,1733238029246545408,75508548
945,33541376,74904603,-1,-1
946,-1,-1,1733238029219601152,23055601
947,22253824,28084175,-1,-1
948,-1,-1,1733238029286100992,116499784
949,31338496,111812665,-1,-1
950,-1,-1,1733238029288213504,52112197
951,30284544,51317728,-1,-1
952,-1,-1,1733238029324655872,36442010
953,35380992,40470066,-1,-1
954,-1,-1,1733238029363950080,139294331
955,32124928,136506431,-1,-1
956,-1,-1,1733238029412826624,198876277
957,32864256,198103973,-1,-1
958,-1,-1,1733238029451633664,88806719
959,31604992,89611782,-1,-1
960,-1,-1,1733238029489231872,137597604
961,33772544,138809029,-1,-1
962,-1,-1,1733238029525528832,136296887
963,35038208,134887903,-1,-1
964,-1,-1,1733238029552706816,127177638
965,32125440,127410291,-1,-1
966,-1,-1,1733238029603010048,150302814
967,37660672,154437724,-1,-1
968,-1,-1,1733238029634289152,131279272
969,32663040,127626026,-1,-1
970,-1,-1,1733238029674791168,140501688
971,33005056,138100511,-1,-1
972,-1,-1,1733238029701513472,226722091
973,33790208,229153429,-1,-1
974,-1,-1,1733238029761838336,160324668
975,30812160,159512241,-1,-1
976,-1,-1,1733238029799713792,37875351
977,32783104,37854911,-1,-1
978,-1,-1,1733238029831899392,132185511
979,41975296,142939940,-1,-1
980,-1,-1,1733238029857235712,125336098
981,32806400,116465868,-1,-1
982,-1,-1,1733238029889705984,132469996
983,31806208,131598190,-1,-1
984,-1,-1,1733238029902462464,112756458
985,33150720,112109766,-1,-1
986,-1,-1,1733238029939610112,37147418
987,33351168,38082314,-1,-1
988,-1,-1,1733238029975131136,135520956
989,32962304,135226184,-1,-1
990,-1,-1,1733238030011322624,136191311
991,32370688,135016962,-1,-1
992,-1,-1,1733238030033191424,171868505
993,22746368,171789361,-1,-1
994,-1,-1,1733238030033835008,50643507
995,18176256,51279521,-1,-1
996,-1,-1,1733238030097744640,113909518
997,30891264,112447433,-1,-1
998,-1,-1,1733238030102426880,54682099
999,29774080,54774265,-1,-1
1000,-1,-1,1733238030138998272,36571068
1001,34484992,39571661,-1,-1
1002,-1,-1,1733238030150027776,111029345
1003,30672384,108938314,-1,-1
1004,-1,-1,1733238030188919040,38890992
1005,44584960,50037700,-1,-1
1006,-1,-1,1733238030213140736,124221921
1007,32743168,113564950,-1,-1
1008,-1,-1,1733238030283977472,220836094
1009,32702976,221420064,-1,-1
1010,-1,-1,1733238030270574592,136596784
1011,26074624,138890703,-1,-1
1012,-1,-1,1733238030325229312,154654784
1013,31986432,152526759,-1,-1
1014,-1,-1,1733238030310051072,34821612
1015,41922048,45817740,-1,-1
1016,-1,-1,1733238030358895872,98844498
1017,30867968,86686319,-1,-1
1018,-1,-1,1733238030343731712,34835988
1019,38398208,48879025,-1,-1
1020,-1,-1,1733238030402404096,108672099
1021,30741504,94618898,-1,-1
1022,-1,-1,1733238030439739648,37335108
1023,31784448,36896728,-1,-1
1024,-1,-1,1733238030450207744,110468170
1025,31341312,111326834,-1,-1
1026,-1,-1,1733238030444028160,43820425
1027,45833984,50365826,-1,-1
1028,-1,-1,1733238030508679424,114651293
1029,30830080,107733572,-1,-1
1030,-1,-1,1733238030521285120,112605388
1031,29737472,111526228,-1,-1
1032,-1,-1,1733238030556398848,35113414
1033,30959104,36221403,-1,-1
1034,-1,-1,1733238030585903616,129504831
1035,30727680,129454471,-1,-1
1036,-1,-1,1733238030624261120,38357388
1037,44924160,50017986,-1,-1
1038,-1,-1,1733238030653116672,128855247
1039,31330048,117150148,-1,-1
1040,-1,-1,1733238030688179712,135062874
1041,33985024,137277797,-1,-1
1042,-1,-1,1733238030733668096,145488606
1043,32259840,143888848,-1,-1
1044,-1,-1,1733238030783309568,149640869
1045,32486912,149727477,-1,-1
1046,-1,-1,1733238030801334784,118024982
1047,31370752,117160766,-1,-1
1048,-1,-1,1733238030792070400,40735488
1049,38864640,43851770,-1,-1
1050,-1,-1,1733238030858030848,115960280
1051,37189632,117565678,-1,-1
1052,-1,-1,1733238030884463360,176432243
1053,32299008,171623097,-1,-1
1054,-1,-1,1733238030869045760,34582362
1055,29953024,35018327,-1,-1
1056,-1,-1,1733238030927586560,108540327
1057,30810624,107595746,-1,-1
1058,-1,-1,1733238030932378880,154792506
1059,33433088,155650294,-1,-1
1060,-1,-1,1733238030948150784,65771602
1061,44758528,77695596,-1,-1
1062,-1,-1,1733238031020851968,122701118
1063,30893824,110732958,-1,-1
1064,-1,-1,1733238031028484352,107632216
1065,30828288,107604135,-1,-1
1066,-1,-1,1733238031076608256,48123620
1067,46788352,51930843,-1,-1
1068,-1,-1,1733238031094145024,117536819
1069,32410112,115225093,-1,-1
1070,-1,-1,1733238031119984640,125839705
1071,31758848,123974094,-1,-1
1072,-1,-1,1733238031123978496,103993339
1073,19796480,104671165,-1,-1
1074,-1,-1,1733238031161246464,37267908
1075,31121408,36202907,-1,-1
1076,-1,-1,1733238031159797248,148550531
1077,24964096,149333690,-1,-1
1078,-1,-1,1733238031211545600,51747962
1079,35783168,50811669,-1,-1
1080,-1,-1,1733238031222413056,110867606
1081,28786432,111628998,-1,-1
1082,-1,-1,1733238031283891968,161478616
1083,31668480,162374878,-1,-1
1084,-1,-1,1733238031265635584,31743545
1085,23332352,29957181,-1,-1
1086,-1,-1,1733238031290328064,124692307
1087,20883712,125697980,-1,-1
1088,-1,-1,1733238031331880448,141552342
1089,22940160,142764256,-1,-1
1090,-1,-1,1733238031399829504,117948546
1091,32364032,117039144,-1,-1
1092,-1,-1,1733238031411292672,111463110
1093,32810240,111179178,-1,-1
1094,-1,-1,1733238031408308992,47016397
1095,14859264,47092378,-1,-1
1096,-1,-1,1733238031470729728,112420397
1097,31473920,113073747,-1,-1
1098,-1,-1,1733238031450786560,30063629
1099,22248192,29184288,-1,-1
1100,-1,-1,1733238031476403456,125609787
1101,19282432,125630313,-1,-1
1102,-1,-1,1733238031518029312,91625730
1103,21250560,91705392,-1,-1
1104,-1,-1,1733238031554879488,36850228
1105,32985856,38115839,-1,-1
1106,-1,-1,1733238031546605312,91725393
1107,19152896,90534235,-1,-1
1108,-1,-1,1733238031583655936,37050388
1109,31804416,36894000,-1,-1
1110,-1,-1,1733238031594291456,110635152
1111,19252224,110749293,-1,-1
1112,-1,-1,1733238031630876416,36585034
1113,33455872,38541544,-1,-1
1114,-1,-1,1733238031630093312,49216868
1115,30560256,47236823,-1,-1
1116,-1,-1,1733238031685420032,155326542
1117,33741056,156533880,-1,-1
1118,-1,-1,1733238031714804224,129383970
1119,32844288,129736862,-1,-1
1120,-1,-1,1733238031747900672,133096180
1121,37208064,134063090,-1,-1
1122,-1,-1,1733238031772529664,124629019
1123,33892608,123232777,-1,-1
1124,-1,-1,1733238031794919168,222389179
1125,34716672,224417239,-1,-1
1126,-1,-1,1733238031893559296,148639874
1127,35826688,147498735,-1,-1
1128,-1,-1,1733238031920174336,176615086
1129,32860160,174536330,-1,-1
1130,-1,-1,1733238031961596672,141422251
1131,33330176,141601264,-1,-1
1132,-1,-1,1733238032000239104,138642326
1133,32871936,138661037,-1,-1
1134,-1,-1,1733238031983658240,33418624
1135,39944448,44948619,-1,-1
1136,-1,-1,1733238032057725696,124067559
1137,32847872,113664071,-1,-1
1138,-1,-1,1733238032092440576,134714767
1139,41794304,141673679,-1,-1
1140,-1,-1,1733238032136064768,193623535
1141,30834176,183616225,-1,-1
1142,-1,-1,1733238032145714688,109649840
1143,19434752,111545396,-1,-1
1144,-1,-1,1733238032184086784,38371888
1145,32898304,37937509,-1,-1
1146,-1,-1,1733238032204100608,120013572
1147,34325760,120554489,-1,-1
1148,-1,-1,1733238032179227136,25126803
1149,24201728,28275728,-1,-1
1150,-1,-1,1733238032227716096,148488527
1151,23870208,148310927,-1,-1
1152,-1,-1,1733238032241568000,63851882
1153,36914944,68893473,-1,-1
1154,-1,-1,1733238032289534720,97966570
1155,32838144,89656319,-1,-1
1156,-1,-1,1733238032329630208,40095290
1157,37734656,42886391,-1,-1
1158,-1,-1,1733238032343007232,113376731
1159,33615872,112551117,-1,-1
1160,-1,-1,1733238032374522112,131514749
1161,34750208,132709146,-1,-1
1162,-1,-1,1733238032361860352,87338243
1163,15018752,83983785,-1,-1
1164,-1,-1,1733238032398596352,36735851
1165,32110592,37514117,-1,-1
1166,-1,-1,1733238032418981376,120384805
1167,32864000,120006755,-1,-1
1168,-1,-1,1733238032404863488,35881768
1169,31022080,36034247,-1,-1
1170,-1,-1,1733238032484540672,129677088
1171,32862976,129444734,-1,-1
1172,-1,-1,1733238032484842240,50301482
1173,33864704,50870851,-1,-1
1174,-1,-1,1733238032523156992,138314471
1175,30880768,137644074,-1,-1
1176,-1,-1,1733238032497491712,24334627
1177,16496128,23997656,-1,-1
1178,-1,-1,1733238032580508416,183016791
1179,32729600,183366955,-1,-1
1180,-1,-1,1733238032611044864,130536290
1181,33749248,130689223,-1,-1
1182,-1,-1,1733238032594092288,133047326
1183,41064960,144887354,-1,-1
1184,-1,-1,1733238032663496704,169403991
1185,24123648,157297551,-1,-1
1186,-1,-1,1733238032727044608,113547602
1187,33010432,113903629,-1,-1
1188,-1,-1,1733238032767491584,190446810
1189,37423616,190440841,-1,-1
1190,-1,-1,1733238032809142784,91651148
1191,33902336,93803079,-1,-1
1192,-1,-1,1733238032844998912,135855927
1193,44458752,146178184,-1,-1
1194,-1,-1,1733238032864327680,219328597
1195,26999552,209933780,-1,-1
1196,-1,-1,1733238032931590912,117262973
1197,30963456,113719158,-1,-1
1198,-1,-1,1733238032915135488,33544491
1199,32561408,37453877,-1,-1
1200,-1,-1,1733238032983757568,118621757
1201,31923968,115103190,-1,-1
1202,-1,-1,1733238032952913152,19155608
1203,17434368,22514018,-1,-1
1204,-1,-1,1733238033041486080,138572545
1205,39063808,139378119,-1,-1
1206,-1,-1,1733238033102674688,311188836
1207,30901248,307083556,-1,-1
1208,-1,-1,1733238033105546240,52871020
1209,19201536,52732091,-1,-1
1210,-1,-1,1733238033159468032,103921932
1211,32651008,105658606,-1,-1
1212,-1,-1,1733238033178940928,169472642
1213,19067392,167948338,-1,-1
1214,-1,-1,1733238033216419840,37478768
1215,32958208,37833693,-1,-1
1216,-1,-1,1733238033247468032,131047996
1217,33484032,131172832,-1,-1
1218,-1,-1,1733238033227767808,30299734
1219,25298688,32239305,-1,-1
1220,-1,-1,1733238033336230144,158462075
1221,36136960,158907594,-1,-1
1222,-1,-1,1733238033362682880,176452602
1223,33944064,174411439,-1,-1
1224,-1,-1,1733238033426045440,213362210
1225,31051008,212464180,-1,-1
1226,-1,-1,1733238033471392768,95347337
1227,33903616,95732544,-1,-1
1228,-1,-1,1733238033508152320,136759328
1229,31196416,135912590,-1,-1
1230,-1,-1,1733238033524529664,116377238
1231,16512768,116556073,-1,-1
1232,-1,-1,1733238033561318912,36789231
1233,34192896,40073290,-1,-1
1234,-1,-1,1733238033587834112,176514606
1235,28982784,176291912,-1,-1
1236,-1,-1,1733238033598496000,60662030
1237,25965568,61864049,-1,-1
1238,-1,-1,1733238033660537856,112041484
1239,35692032,107585358,-1,-1
1240,-1,-1,1733238033648169216,37631569
1241,35997952,41114616,-1,-1
1242,-1,-1,1733238033695939584,147770293
1243,33765376,144683356,-1,-1
1244,-1,-1,1733238033718625792,72685663
1245,42289920,75600997,-1,-1
1246,-1,-1,1733238033762494976,93869082
1247,33078528,90980351,-1,-1
1248,-1,-1,1733238033753300736,40805845
1249,38837504,43764509,-1,-1
1250,-1,-1,1733238033764172032,60870898
1251,28861952,61282000,-1,-1
1252,-1,-1,1733238033839859968,125688011
1253,32637184,122316383,-1,-1
1254,-1,-1,1733238033852812800,62952366
1255,32967936,62898925,-1,-1
1256,-1,-1,1733238033839616512,36803695
1257,43842048,48917163,-1,-1
1258,-1,-1,1733238033911431424,121814756
1259,31189760,110045738,-1,-1
1260,-1,-1,1733238033956545792,195114251
1261,34471936,194220561,-1,-1
1262,-1,-1,1733238033944976640,38430848
1263,34148096,39127367,-1,-1
1264,-1,-1,1733238034007672320,112695533
1265,33344768,114439118,-1,-1
1266,-1,-1,1733238034008345344,50672706
1267,30758912,48658103,-1,-1
1268,-1,-1,1733238034044509184,36163712
1269,31042560,36278466,-1,-1
1270,-1,-1,1733238034057032448,112523194
1271,30898944,112478585,-1,-1
1272,-1,-1,1733238034044862208,37829628
1273,44902912,50018321,-1,-1
1274,-1,-1,1733238034092616448,97753708
1275,32734464,85587907,-1,-1
1276,-1,-1,1733238034130504704,37888274
1277,46052096,51188591,-1,-1
1278,-1,-1,1733238034162335232,131830395
1279,32816640,120390695,-1,-1
1280,-1,-1,1733238034192827136,130491654
1281,32948992,130739064,-1,-1
1282,-1,-1,1733238034208490752,115663542
1283,32757504,113552250,-1,-1
1284,-1,-1,1733238034245077248,36586342
1285,32763648,37895730,-1,-1
1286,-1,-1,1733238034270503168,125425847
1287,30915072,123763403,-1,-1
1288,-1,-1,1733238034304103936,133600590
1289,32795904,135504166,-1,-1
1290,-1,-1,1733238034336357632,132253320
1291,32143104,128968856,-1,-1
1292,-1,-1,1733238034378429696,142071917
1293,33661440,146151636,-1,-1
1294,-1,-1,1733238034412482560,134052857
1295,32700928,132524903,-1,-1
1296,-1,-1,1733238034443968768,181486089
1297,29615104,180556657,-1,-1
1298,-1,-1,1733238034443251712,49282485
1299,17091840,49209176,-1,-1
1300,-1,-1,1733238034497405184,104153343
1301,33777408,103450861,-1,-1
1302,-1,-1,1733238034470398464,22992984
1303,24672256,29980176,-1,-1
1304,-1,-1,1733238034522198528,101800073
1305,19426816,95798290,-1,-1
1306,-1,-1,1733238034564048128,91849210
1307,31220736,92030371,-1,-1
1308,-1,-1,1733238034549799168,35751188
1309,42903808,47572060,-1,-1
1310,-1,-1,1733238034616474112,116674846
1311,32648448,106335820,-1,-1
1312,-1,-1,1733238034618363392,51888874
1313,37440256,50166076,-1,-1
1314,-1,-1,1733238034672189440,153826008
1315,34333440,153411507,-1,-1
1316,-1,-1,1733238034640835072,18645154
1317,17037568,22074637,-1,-1
1318,-1,-1,1733238034706369792,115534935
1319,33406464,112109758,-1,-1
1320,-1,-1,1733238034677346048,20975742
1321,19258880,24734705,-1,-1
1322,-1,-1,1733238034742098688,114752820
1323,30864384,111351809,-1,-1
1324,-1,-1,1733238034741783552,99684651
1325,19222784,99617957,-1,-1
1326,-1,-1,1733238034779148032,37364314
1327,32722944,37910400,-1,-1
1328,-1,-1,1733238034776313600,97165471
1329,19255808,96737428,-1,-1
1330,-1,-1,1733238034812382464,36068447
1331,31085568,36191212,-1,-1
1332,-1,-1,1733238034831920640,119537935
1333,31855360,118522121,-1,-1
1334,-1,-1,1733238034813976576,32055771
1335,31144704,36161766,-1,-1
1336,-1,-1,1733238034860736000,146759217
1337,31991296,146479156,-1,-1
1338,-1,-1,1733238034886453248,75717299
1339,44624128,76516427,-1,-1
1340,-1,-1,1733238034949519872,113385222
1341,32208384,110193159,-1,-1
1342,-1,-1,1733238034961670656,111831363
1343,30897920,111317461,-1,-1
1344,-1,-1,1733238034956606208,44935558
1345,42857216,47832616,-1,-1
1346,-1,-1,1733238035020120064,113513652
1347,34848512,112725835,-1,-1
1348,-1,-1,1733238035052306176,132185749
1349,34871296,132664233,-1,-1
1350,-1,-1,1733238035079496192,127189717
1351,32302848,126037553,-1,-1
1352,-1,-1,1733238035115082496,135586436
1353,31331072,134655929,-1,-1
1354,-1,-1,1733238035152276992,137194240
1355,33680640,139107865,-1,-1
1356,-1,-1,1733238035182554368,130277194
1357,32527616,128455681,-1,-1
1358,-1,-1,1733238035223435776,140881201
1359,33929216,139027722,-1,-1
1360,-1,-1,1733238035254914560,131478538
1361,34011392,133714027,-1,-1
1362,-1,-1,1733238035282300160,127385532
1363,30798080,125519685,-1,-1
1364,-1,-1,1733238035317094656,134794450
1365,31462656,136301083,-1,-1
1366,-1,-1,1733238035323719424,106624692
1367,30786304,105943780,-1,-1
1368,-1,-1,1733238035362489344,38769515
1369,43921920,49010648,-1,-1
1370,-1,-1,1733238035387124736,124635336
1371,35871488,118686228,-1,-1
1372,-1,-1,1733238035417370880,130245922
1373,33286912,128048138,-1,-1
1374,-1,-1,1733238035452261120,134890040
1375,34619136,132949360,-1,-1
1376,-1,-1,1733238035509165568,156904504
1377,32311040,156701050,-1,-1
1378,-1,-1,1733238035529504256,170338387
1379,29918720,173469982,-1,-1
1380,-1,-1,1733238035537352448,57848193
1381,26411520,58388912,-1,-1
1382,-1,-1,1733238035600872704,163519394
1383,32803328,159873313,-1,-1
1384,-1,-1,1733238035592776704,41904068
1385,43849472,48959740,-1,-1
1386,-1,-1,1733238035635427072,92650035
1387,33513472,85877693,-1,-1
1388,-1,-1,1733238035628442112,43015217
1389,44944896,49810077,-1,-1
1390,-1,-1,1733238035699086336,120643680
1391,33553152,114216653,-1,-1
1392,-1,-1,1733238035709668864,110582238
1393,30760960,109835311,-1,-1
1394,-1,-1,1733238035704989696,45320749
1395,43082752,48201496,-1,-1
1396,-1,-1,1733238035743618560,38628732
1397,32627200,37423867,-1,-1
1398,-1,-1,1733238035777121024,83502225
1399,35154432,84385040,-1,-1
1400,-1,-1,1733238035814547712,137426571
1401,31671808,135018621,-1,-1
1402,-1,-1,1733238035848071680,133523760
1403,33113600,135066008,-1,-1
1404,-1,-1,1733238035877065984,128994331
1405,31516672,128109930,-1,-1
1406,-1,-1,1733238035884691968,107625506
1407,32757504,106862991,-1,-1
1408,-1,-1,1733238035923472128,38779882
1409,45730816,50765535,-1,-1
1410,-1,-1,1733238035945098752,121626524
1411,31896320,108789129,-1,-1
1412,-1,-1,1733238035971373056,126274227
1413,32818688,128550001,-1,-1
1414,-1,-1,1733238036009204992,137831896
1415,34777600,139465293,-1,-1
1416,-1,-1,1733238036040801024,131595706
1417,33886464,129758612,-1,-1
1418,-1,-1,1733238036069511936,128710755
1419,32080896,128772521,-1,-1
1420,-1,-1,1733238036102046976,132534888
1421,34193152,133744454,-1,-1
1422,-1,-1,1733238036136339200,134292102
1423,32973824,133418883,-1,-1
1424,-1,-1,1733238036164486400,128146592
1425,32826880,127456554,-1,-1
1426,-1,-1,1733238036194853376,130366855
1427,32813312,129646549,-1,-1
1428,-1,-1,1733238036226863616,132010066
1429,30724864,131505795,-1,-1
1430,-1,-1,1733238036253045760,176182161
1431,19383552,176536551,-1,-1
1432,-1,-1,1733238036288893696,35847823
1433,31267840,36503767,-1,-1
1434,-1,-1,1733238036319557376,130663684
1435,36792320,129012726,-1,-1
1436,-1,-1,1733238036292517888,22960029
1437,16861952,23968086,-1,-1
1438,-1,-1,1733238036314260736,121742699
1439,25238784,122124469,-1,-1
1440,-1,-1,1733238036368033536,153772745
1441,31513088,153841029,-1,-1
1442,-1,-1,1733238036346497280,28463688
1443,35904256,40174407,-1,-1
1444,-1,-1,1733238036422432768,125934928
1445,33494528,113332531,-1,-1
1446,-1,-1,1733238036429769728,207336900
1447,32413696,207313183,-1,-1
1448,-1,-1,1733238036491782912,62013052
1449,33337856,64916397,-1,-1
1450,-1,-1,1733238036493389056,101605814
1451,17290496,99104373,-1,-1
1452,-1,-1,1733238036506989056,113599862
1453,25162496,116999730,-1,-1
1454,-1,-1,1733238036522739200,65750101
1455,42763008,74569624,-1,-1
1456,-1,-1,1733238036604589312,131850080
1457,43565824,122586960,-1,-1
1458,-1,-1,1733238036625871360,121281782
1459,41952256,125838081,-1,-1
1460,-1,-1,1733238036647585024,121713511
1461,32698368,115506047,-1,-1
1462,-1,-1,1733238036674806528,127221359
1463,32684544,127598808,-1,-1
1464,-1,-1,1733238036679983104,155176624
1465,19270400,153575066,-1,-1
1466,-1,-1,1733238036718905344,38921966
1467,32985088,38140748,-1,-1
1468,-1,-1,1733238036747923456,129018043
1469,39293696,129399357,-1,-1
1470,-1,-1,1733238036728589824,80665924
1471,50698752,97838354,-1,-1
1472,-1,-1,1733238036784331008,105741126
1473,30855680,88718914,-1,-1
1474,-1,-1,1733238036770861312,36530317
1475,43748096,48771369,-1,-1
1476,-1,-1,1733238036848303616,127442202
1477,43879680,125758039,-1,-1
1478,-1,-1,1733238036875093760,176789840
1479,33136384,167742349,-1,-1
1480,-1,-1,1733238036867979776,42886081
1481,33270528,41998489,-1,-1
1482,-1,-1,1733238036870700544,102720654
1483,36731392,106255430,-1,-1
1484,-1,-1,1733238036925070080,154369305
1485,33299712,150534368,-1,-1
1486,-1,-1,1733238036966492672,41422284
1487,35546880,41106696,-1,-1
1488,-1,-1,1733238037003793664,137300885
1489,45660928,150318006,-1,-1
1490,-1,-1,1733238036996093952,142300112
1491,20052224,130318781,-1,-1
1492,-1,-1,1733238037034437632,38343373
1493,37008128,41341276,-1,-1
1494,-1,-1,1733238037046715392,112277943
1495,33484800,109217908,-1,-1
1496,-1,-1,1733238037039218944,142503144
1497,28496896,144948058,-1,-1
1498,-1,-1,1733238037096432896,107214167
1499,34840576,104647080,-1,-1
1500,-1,-1,1733238037070017792,23584178
1501,16392448,22943885,-1,-1
1502,-1,-1,1733238037088800000,118782205
1503,25817344,121598587,-1,-1
1504,-1,-1,1733238037156302080,117502096
1505,33068288,114928945,-1,-1
1506,-1,-1,1733238037129514240,23211805
1507,15999488,22852813,-1,-1
1508,-1,-1,1733238037191707648,162193195
1509,30831872,162433783,-1,-1
1510,-1,-1,1733238037174223360,32515332
1511,26774784,32140149,-1,-1
1512,-1,-1,1733238037254321408,130098062
1513,44687104,133318854,-1,-1
1514,-1,-1,1733238037240063232,135741567
1515,21537024,132904040,-1,-1
1516,-1,-1,1733238037229852416,39789208
1517,34824448,39639373,-1,-1
1518,-1,-1,1733238037247556352,67703695
1519,38658560,70674934,-1,-1
1520,-1,-1,1733238037307376384,109819860
1521,44775424,117731953,-1,-1
1522,-1,-1,1733238037308840192,51463608
1523,32292864,40893625,-1,-1
